SalesOrderNumber,CustomerKey,OrderDate,OrderQuantity,UnitPrice,SalesAmount,ProductKey,SalesTerritoryKey
SO53970,18696,2007-09-07,1,54.99,54.99,487,9
SO53970,18696,2007-09-07,1,8.99,8.99,225,9
SO53970,18696,2007-09-07,1,49.99,49.99,234,9
SO44941,18697,2005-12-19,1,3578.27,3578.27,310,9
SO51281,18697,2007-07-07,1,1700.99,1700.99,581,9
SO44991,18698,2005-12-25,1,3578.27,3578.27,314,9
SO51536,18698,2007-07-23,1,1700.99,1700.99,580,9
SO51536,18698,2007-07-23,1,34.99,34.99,222,9
SO44980,18699,2005-12-23,1,3578.27,3578.27,310,9
SO52060,18699,2007-08-04,1,1700.99,1700.99,582,9
SO52060,18699,2007-08-04,1,24.99,24.99,539,9
SO52060,18699,2007-08-04,1,3.99,3.99,529,9
SO44869,18700,2005-12-09,1,3578.27,3578.27,312,9
SO52205,18700,2007-08-07,1,1700.99,1700.99,583,9
SO52205,18700,2007-08-07,1,4.99,4.99,477,9
SO52205,18700,2007-08-07,1,8.99,8.99,479,9
SO52205,18700,2007-08-07,1,34.99,34.99,217,9
SO44942,18701,2005-12-19,1,3578.27,3578.27,310,9
SO52457,18701,2007-08-12,1,1700.99,1700.99,582,9
SO52457,18701,2007-08-12,1,53.99,53.99,488,9
SO52457,18701,2007-08-12,1,24.49,24.49,465,9
SO45028,18702,2005-12-30,1,3578.27,3578.27,314,9
SO53330,18702,2007-08-29,1,1700.99,1700.99,581,9
SO53330,18702,2007-08-29,1,53.99,53.99,489,9
SO44882,18703,2005-12-11,1,3578.27,3578.27,311,9
SO55222,18703,2007-09-30,1,1700.99,1700.99,582,9
SO55222,18703,2007-09-30,1,34.99,34.99,217,9
SO54666,18704,2007-09-20,1,21.98,21.98,485,9
SO54666,18704,2007-09-20,1,8.99,8.99,225,9
SO65030,18704,2008-02-28,1,2.29,2.29,480,9
SO58547,18705,2007-11-25,1,2.29,2.29,480,9
SO62755,18705,2008-01-26,1,21.98,21.98,485,9
SO62755,18705,2008-01-26,1,34.99,34.99,222,9
SO45167,18706,2006-01-16,1,3578.27,3578.27,311,9
SO54867,18706,2007-09-23,1,2443.35,2443.35,374,9
SO54867,18706,2007-09-23,1,32.6,32.6,540,9
SO54867,18706,2007-09-23,1,3.99,3.99,529,9
SO54867,18706,2007-09-23,1,2.29,2.29,480,9
SO53012,18707,2007-08-24,1,21.98,21.98,485,9
SO53012,18707,2007-08-24,1,34.99,34.99,222,9
SO53012,18707,2007-08-24,1,63.5,63.5,471,9
SO66379,18707,2008-03-18,1,2.29,2.29,480,9
SO45125,18708,2006-01-09,1,3578.27,3578.27,312,9
SO54139,18708,2007-09-10,1,2443.35,2443.35,380,9
SO54139,18708,2007-09-10,1,32.6,32.6,540,9
SO54139,18708,2007-09-10,1,2.29,2.29,480,9
SO45246,18709,2006-01-29,1,3578.27,3578.27,310,9
SO54972,18709,2007-09-25,1,2443.35,2443.35,374,9
SO54972,18709,2007-09-25,1,8.99,8.99,479,9
SO54972,18709,2007-09-25,1,4.99,4.99,477,9
SO54972,18709,2007-09-25,1,54.99,54.99,487,9
SO54972,18709,2007-09-25,1,7.95,7.95,484,9
SO45110,18710,2006-01-07,1,3578.27,3578.27,311,9
SO54579,18710,2007-09-18,1,2443.35,2443.35,376,9
SO54579,18710,2007-09-18,1,8.99,8.99,479,9
SO54579,18710,2007-09-18,1,4.99,4.99,477,9
SO54579,18710,2007-09-18,1,53.99,53.99,491,9
SO54579,18710,2007-09-18,1,8.99,8.99,225,9
SO66518,18711,2008-03-20,1,2.29,2.29,480,9
SO66518,18711,2008-03-20,1,7.95,7.95,484,9
SO74534,18711,2008-07-13,1,21.98,21.98,485,9
SO74534,18711,2008-07-13,1,53.99,53.99,489,9
SO55184,18712,2007-09-30,1,21.98,21.98,485,9
SO65094,18712,2008-02-29,1,2.29,2.29,480,9
SO69246,18713,2008-04-29,1,21.98,21.98,485,9
SO69246,18713,2008-04-29,1,53.99,53.99,488,9
SO73721,18713,2008-06-25,1,2.29,2.29,480,9
SO73721,18713,2008-06-25,1,159.0,159.0,486,9
SO54195,18714,2007-09-12,1,21.98,21.98,485,9
SO60898,18714,2007-12-28,1,2.29,2.29,480,9
SO61784,18715,2008-01-10,1,29.99,29.99,536,9
SO61784,18715,2008-01-10,1,4.99,4.99,528,9
SO61784,18715,2008-01-10,1,34.99,34.99,217,9
SO72364,18715,2008-06-07,1,53.99,53.99,489,9
SO45145,18716,2006-01-12,1,3578.27,3578.27,314,9
SO53766,18716,2007-09-03,1,2443.35,2443.35,372,9
SO64386,18717,2008-02-18,1,2.29,2.29,480,9
SO70022,18717,2008-05-07,1,21.98,21.98,485,9
SO70022,18717,2008-05-07,1,54.99,54.99,487,9
SO70022,18717,2008-05-07,1,7.95,7.95,484,9
SO45257,18718,2006-01-30,1,3578.27,3578.27,314,9
SO54762,18718,2007-09-21,1,2443.35,2443.35,378,9
SO54762,18718,2007-09-21,1,8.99,8.99,479,9
SO54762,18718,2007-09-21,1,4.99,4.99,477,9
SO55753,18719,2007-10-08,1,53.99,53.99,489,9
SO74504,18719,2008-07-12,1,29.99,29.99,536,9
SO74504,18719,2008-07-12,1,4.99,4.99,477,9
SO68095,18720,2008-04-12,1,53.99,53.99,490,9
SO73794,18720,2008-06-26,1,29.99,29.99,536,9
SO73794,18720,2008-06-26,1,2.29,2.29,480,9
SO45162,18721,2006-01-15,1,3578.27,3578.27,312,9
SO55174,18721,2007-09-29,1,1700.99,1700.99,581,9
SO55174,18721,2007-09-29,1,53.99,53.99,491,9
SO45118,18722,2006-01-08,1,3578.27,3578.27,314,9
SO54704,18722,2007-09-20,1,1700.99,1700.99,583,9
SO54704,18722,2007-09-20,1,53.99,53.99,490,9
SO45224,18723,2006-01-24,1,3578.27,3578.27,311,9
SO53654,18723,2007-09-01,1,1700.99,1700.99,580,9
SO45211,18724,2006-01-22,1,3578.27,3578.27,311,9
SO53912,18724,2007-09-06,1,2443.35,2443.35,378,9
SO53912,18724,2007-09-06,1,32.6,32.6,540,9
SO53912,18724,2007-09-06,1,2.29,2.29,480,9
SO45124,18725,2006-01-09,1,3578.27,3578.27,313,9
SO55081,18725,2007-09-27,1,2443.35,2443.35,378,9
SO55081,18725,2007-09-27,1,8.99,8.99,479,9
SO55081,18725,2007-09-27,1,4.99,4.99,477,9
SO55081,18725,2007-09-27,1,8.99,8.99,225,9
SO45128,18726,2006-01-10,1,3578.27,3578.27,310,9
SO53862,18726,2007-09-05,1,1700.99,1700.99,582,9
SO53862,18726,2007-09-05,1,34.99,34.99,217,9
SO62025,18727,2008-01-14,1,53.99,53.99,488,9
SO73645,18727,2008-06-24,1,29.99,29.99,536,9
SO73645,18727,2008-06-24,1,2.29,2.29,480,9
SO64685,18728,2008-02-22,1,2.29,2.29,480,9
SO64685,18728,2008-02-22,1,7.95,7.95,484,9
SO68474,18728,2008-04-18,1,21.98,21.98,485,9
SO68474,18728,2008-04-18,1,24.49,24.49,467,9
SO45212,18729,2006-01-22,1,3578.27,3578.27,314,9
SO54176,18729,2007-09-11,1,1700.99,1700.99,582,9
SO54176,18729,2007-09-11,1,53.99,53.99,490,9
SO67646,18730,2008-04-05,1,21.98,21.98,485,9
SO67646,18730,2008-04-05,1,9.99,9.99,478,9
SO67646,18730,2008-04-05,1,4.99,4.99,477,9
SO74341,18730,2008-07-07,1,2.29,2.29,480,9
SO45236,18731,2006-01-27,1,3578.27,3578.27,312,9
SO54761,18731,2007-09-21,1,2443.35,2443.35,380,9
SO54761,18731,2007-09-21,1,7.95,7.95,484,9
SO54761,18731,2007-09-21,1,24.49,24.49,463,9
SO75063,18732,2008-07-30,1,21.49,21.49,538,9
SO75063,18732,2008-07-30,1,3.99,3.99,529,9
SO75063,18732,2008-07-30,1,34.99,34.99,217,9
SO75063,18732,2008-07-30,1,53.99,53.99,489,9
SO53674,18733,2007-09-02,1,2.29,2.29,480,9
SO56069,18733,2007-10-14,1,21.98,21.98,485,9
SO57430,18734,2007-11-05,1,21.98,21.98,485,9
SO71361,18734,2008-05-26,1,2.29,2.29,480,9
SO45137,18735,2006-01-11,1,3578.27,3578.27,310,9
SO53710,18735,2007-09-02,1,2443.35,2443.35,378,9
SO45232,18736,2006-01-26,1,3578.27,3578.27,310,9
SO54807,18736,2007-09-22,1,2443.35,2443.35,376,9
SO54807,18736,2007-09-22,1,4.99,4.99,477,9
SO54807,18736,2007-09-22,1,8.99,8.99,479,9
SO45237,18737,2006-01-27,1,3578.27,3578.27,314,9
SO54577,18737,2007-09-18,1,2443.35,2443.35,380,9
SO45168,18738,2006-01-16,1,3578.27,3578.27,312,9
SO54866,18738,2007-09-23,1,2443.35,2443.35,380,9
SO54866,18738,2007-09-23,1,8.99,8.99,479,9
SO54866,18738,2007-09-23,1,4.99,4.99,477,9
SO54866,18738,2007-09-23,1,53.99,53.99,490,9
SO45196,18739,2006-01-20,1,3578.27,3578.27,311,9
SO54575,18739,2007-09-18,1,1700.99,1700.99,582,9
SO54575,18739,2007-09-18,1,3.99,3.99,529,9
SO54575,18739,2007-09-18,1,24.99,24.99,539,9
SO54575,18739,2007-09-18,1,63.5,63.5,472,9
SO45119,18740,2006-01-08,1,3578.27,3578.27,314,9
SO54238,18740,2007-09-12,1,2443.35,2443.35,374,9
SO54238,18740,2007-09-12,1,34.99,34.99,214,9
SO70951,18741,2008-05-20,1,3.99,3.99,529,9
SO70951,18741,2008-05-20,1,21.49,21.49,538,9
SO70951,18741,2008-05-20,1,34.99,34.99,222,9
SO60961,18742,2007-12-29,1,21.98,21.98,485,9
SO74558,18742,2008-07-14,1,2.29,2.29,480,9
SO55559,18743,2007-10-05,1,21.98,21.98,485,9
SO55559,18743,2007-10-05,1,34.99,34.99,217,9
SO69573,18743,2008-05-01,1,2.29,2.29,480,9
SO69573,18743,2008-05-01,1,7.95,7.95,484,9
SO59413,18744,2007-12-06,1,21.98,21.98,485,9
SO73722,18744,2008-06-25,1,2.29,2.29,480,9
SO73722,18744,2008-06-25,1,7.95,7.95,484,9
SO64536,18745,2008-02-20,1,2.29,2.29,480,9
SO72643,18745,2008-06-11,1,21.98,21.98,485,9
SO72643,18745,2008-06-11,1,53.99,53.99,490,9
SO45085,18746,2006-01-02,1,3578.27,3578.27,312,9
SO53969,18746,2007-09-07,1,2443.35,2443.35,378,9
SO53969,18746,2007-09-07,1,34.99,34.99,222,9
SO53969,18746,2007-09-07,1,53.99,53.99,488,9
SO53969,18746,2007-09-07,1,24.49,24.49,463,9
SO45086,18747,2006-01-02,1,3578.27,3578.27,314,9
SO54578,18747,2007-09-18,1,2443.35,2443.35,372,9
SO54578,18747,2007-09-18,1,8.99,8.99,479,9
SO54578,18747,2007-09-18,1,4.99,4.99,477,9
SO54578,18747,2007-09-18,1,53.99,53.99,488,9
SO74652,18748,2008-07-17,1,21.49,21.49,538,9
SO74652,18748,2008-07-17,1,3.99,3.99,529,9
SO74652,18748,2008-07-17,1,34.99,34.99,214,9
SO70472,18749,2008-05-13,1,21.49,21.49,538,6
SO70472,18749,2008-05-13,1,2.29,2.29,480,6
SO74820,18749,2008-07-22,1,3.99,3.99,529,6
SO74820,18749,2008-07-22,1,32.6,32.6,540,6
SO74820,18749,2008-07-22,1,34.99,34.99,217,6
SO74820,18749,2008-07-22,1,24.49,24.49,465,6
SO75120,18749,2008-07-31,1,21.98,21.98,485,6
SO75120,18749,2008-07-31,1,53.99,53.99,491,6
SO75120,18749,2008-07-31,1,8.99,8.99,225,6
SO67368,18750,2008-04-01,1,4.99,4.99,477,4
SO52802,18751,2007-08-19,1,4.99,4.99,477,4
SO52802,18751,2007-08-19,1,34.99,34.99,214,4
SO54844,18752,2007-09-23,1,69.99,69.99,476,4
SO54844,18752,2007-09-23,1,49.99,49.99,231,4
SO61810,18753,2008-01-10,1,69.99,69.99,474,1
SO61810,18753,2008-01-10,1,53.99,53.99,491,1
SO54222,18754,2007-09-12,1,69.99,69.99,474,4
SO55059,18755,2007-09-27,1,21.98,21.98,485,6
SO55059,18755,2007-09-27,1,34.99,34.99,222,6
SO55106,18755,2007-09-28,1,29.99,29.99,536,6
SO63309,18756,2008-02-01,1,29.99,29.99,536,6
SO63309,18756,2008-02-01,1,4.99,4.99,528,6
SO63309,18756,2008-02-01,1,7.95,7.95,484,6
SO65358,18756,2008-03-01,1,63.5,63.5,472,6
SO65358,18756,2008-03-01,1,21.98,21.98,485,6
SO52433,18757,2007-08-12,1,69.99,69.99,475,1
SO52433,18757,2007-08-12,1,8.99,8.99,482,1
SO53027,18758,2007-08-24,1,32.6,32.6,540,6
SO53027,18758,2007-08-24,1,3.99,3.99,529,6
SO53045,18758,2007-08-24,1,21.98,21.98,485,6
SO53045,18758,2007-08-24,1,9.99,9.99,478,6
SO53045,18758,2007-08-24,1,4.99,4.99,477,6
SO58650,18758,2007-11-27,1,3.99,3.99,529,6
SO58650,18758,2007-11-27,1,21.49,21.49,538,6
SO58650,18758,2007-11-27,1,34.99,34.99,217,6
SO58650,18758,2007-11-27,1,24.49,24.49,467,6
SO58256,18759,2007-11-20,1,3.99,3.99,529,6
SO58256,18759,2007-11-20,1,21.49,21.49,538,6
SO58256,18759,2007-11-20,1,49.99,49.99,231,6
SO64395,18759,2008-02-18,1,32.6,32.6,540,6
SO64395,18759,2008-02-18,1,3.99,3.99,529,6
SO75123,18759,2008-07-31,1,21.98,21.98,485,6
SO75123,18759,2008-07-31,1,159.0,159.0,486,6
SO75123,18759,2008-07-31,1,8.99,8.99,225,6
SO53421,18760,2007-08-31,1,4.99,4.99,477,4
SO53421,18760,2007-08-31,1,49.99,49.99,237,4
SO64818,18761,2008-02-24,1,4.99,4.99,477,4
SO64818,18761,2008-02-24,1,8.99,8.99,225,4
SO71013,18762,2008-05-20,1,1700.99,1700.99,582,4
SO71013,18762,2008-05-20,1,24.99,24.99,539,4
SO71013,18762,2008-05-20,1,3.99,3.99,529,4
SO71013,18762,2008-05-20,1,34.99,34.99,217,4
SO58023,18763,2007-11-16,1,4.99,4.99,528,9
SO58023,18763,2007-11-16,1,29.99,29.99,536,9
SO58023,18763,2007-11-16,1,34.99,34.99,222,9
SO70252,18763,2008-05-10,1,53.99,53.99,490,9
SO62492,18764,2008-01-21,1,69.99,69.99,476,4
SO67600,18765,2008-04-04,1,69.99,69.99,474,1
SO67600,18765,2008-04-04,1,49.99,49.99,234,1
SO45169,18766,2006-01-16,1,3578.27,3578.27,314,9
SO73311,18766,2008-06-19,1,1120.49,1120.49,390,9
SO73311,18766,2008-06-19,1,53.99,53.99,490,9
SO45154,18767,2006-01-14,1,3578.27,3578.27,313,9
SO56527,18767,2007-10-22,1,1700.99,1700.99,581,9
SO56527,18767,2007-10-22,1,34.99,34.99,217,9
SO45228,18768,2006-01-25,1,3578.27,3578.27,314,9
SO56943,18768,2007-10-30,1,1700.99,1700.99,580,9
SO56943,18768,2007-10-30,1,34.99,34.99,214,9
SO45182,18769,2006-01-18,1,3578.27,3578.27,312,9
SO55539,18769,2007-10-04,1,1700.99,1700.99,580,9
SO55539,18769,2007-10-04,1,24.99,24.99,539,9
SO64752,18770,2008-02-23,1,69.99,69.99,475,4
SO64752,18770,2008-02-23,1,24.49,24.49,463,4
SO68912,18771,2008-04-24,1,69.99,69.99,474,4
SO60591,18772,2007-12-23,1,69.99,69.99,475,4
SO60591,18772,2007-12-23,1,8.99,8.99,225,4
SO58265,18773,2007-11-20,1,69.99,69.99,476,4
SO58265,18773,2007-11-20,1,8.99,8.99,481,4
SO75048,18774,2008-07-29,1,69.99,69.99,474,4
SO75048,18774,2008-07-29,1,53.99,53.99,490,4
SO75048,18774,2008-07-29,1,8.99,8.99,225,4
SO52131,18775,2007-08-06,1,69.99,69.99,475,1
SO59168,18776,2007-12-02,1,4.99,4.99,477,4
SO59168,18776,2007-12-02,1,53.99,53.99,489,4
SO59168,18776,2007-12-02,1,8.99,8.99,225,4
SO54401,18777,2007-09-15,1,4.99,4.99,477,4
SO54401,18777,2007-09-15,1,24.49,24.49,465,4
SO66850,18778,2008-03-25,1,4.99,4.99,477,4
SO66850,18778,2008-03-25,1,34.99,34.99,222,4
SO69968,18779,2008-05-06,1,4.99,4.99,477,4
SO70082,18780,2008-05-07,1,1700.99,1700.99,581,4
SO70082,18780,2008-05-07,1,49.99,49.99,237,4
SO70082,18780,2008-05-07,1,8.99,8.99,482,4
SO73993,18781,2008-06-28,1,2319.99,2319.99,353,4
SO73993,18781,2008-06-28,1,35.0,35.0,537,4
SO73993,18781,2008-06-28,1,4.99,4.99,528,4
SO73993,18781,2008-06-28,1,2.29,2.29,480,4
SO73378,18782,2008-06-20,1,2319.99,2319.99,355,4
SO73378,18782,2008-06-20,1,9.99,9.99,478,4
SO73378,18782,2008-06-20,1,4.99,4.99,477,4
SO73378,18782,2008-06-20,1,54.99,54.99,487,4
SO73378,18782,2008-06-20,1,7.95,7.95,484,4
SO73989,18783,2008-06-28,1,2319.99,2319.99,353,1
SO73989,18783,2008-06-28,1,4.99,4.99,528,1
SO73989,18783,2008-06-28,1,35.0,35.0,537,1
SO73989,18783,2008-06-28,1,2.29,2.29,480,1
SO68424,18784,2008-04-17,1,69.99,69.99,475,4
SO68424,18784,2008-04-17,1,49.99,49.99,231,4
SO68424,18784,2008-04-17,1,8.99,8.99,225,4
SO71741,18785,2008-05-31,1,2319.99,2319.99,353,6
SO71741,18785,2008-05-31,1,8.99,8.99,225,6
SO71741,18785,2008-05-31,1,21.98,21.98,485,6
SO55575,18786,2007-10-05,1,69.99,69.99,476,4
SO55575,18786,2007-10-05,1,49.99,49.99,234,4
SO66527,18787,2008-03-20,1,8.99,8.99,225,1
SO66527,18787,2008-03-20,1,69.99,69.99,476,1
SO71253,18788,2008-05-24,1,2294.99,2294.99,363,6
SO71253,18788,2008-05-24,1,21.98,21.98,485,6
SO71253,18788,2008-05-24,1,34.99,34.99,222,6
SO73615,18789,2008-06-23,1,2294.99,2294.99,363,1
SO71084,18790,2008-05-21,1,1700.99,1700.99,583,1
SO71084,18790,2008-05-21,1,24.99,24.99,539,1
SO71084,18790,2008-05-21,1,2.29,2.29,480,1
SO73600,18791,2008-06-23,1,69.99,69.99,475,1
SO71482,18792,2008-05-27,1,1700.99,1700.99,581,1
SO71482,18792,2008-05-27,1,49.99,49.99,231,1
SO71482,18792,2008-05-27,1,24.49,24.49,465,1
SO71430,18793,2008-05-27,1,8.99,8.99,225,9
SO71430,18793,2008-05-27,1,21.49,21.49,538,9
SO69938,18794,2008-05-05,1,1700.99,1700.99,583,4
SO69938,18794,2008-05-05,1,34.99,34.99,222,4
SO57683,18795,2007-11-09,1,1120.49,1120.49,386,6
SO57683,18795,2007-11-09,1,24.49,24.49,463,6
SO57683,18795,2007-11-09,1,53.99,53.99,488,6
SO68033,18796,2008-04-11,1,21.49,21.49,538,9
SO68033,18796,2008-04-11,1,2.29,2.29,480,9
SO74898,18797,2008-07-24,1,69.99,69.99,475,1
SO74898,18797,2008-07-24,1,8.99,8.99,225,1
SO69788,18798,2008-05-03,1,1700.99,1700.99,580,4
SO69788,18798,2008-05-03,1,24.99,24.99,539,4
SO69788,18798,2008-05-03,1,2.29,2.29,480,4
SO55634,18799,2007-10-06,1,69.99,69.99,475,4
SO55634,18799,2007-10-06,1,49.99,49.99,231,4
SO70241,18800,2008-05-09,1,1700.99,1700.99,582,1
SO70241,18800,2008-05-09,1,53.99,53.99,488,1
SO69715,18801,2008-05-02,1,1700.99,1700.99,583,4
SO69715,18801,2008-05-02,1,34.99,34.99,214,4
SO69715,18801,2008-05-02,1,63.5,63.5,471,4
SO71618,18802,2008-05-29,1,1700.99,1700.99,580,1
SO71618,18802,2008-05-29,1,24.99,24.99,539,1
SO71618,18802,2008-05-29,1,63.5,63.5,472,1
SO71618,18802,2008-05-29,1,3.99,3.99,529,1
SO72506,18803,2008-06-08,1,1700.99,1700.99,583,1
SO72506,18803,2008-06-08,1,49.99,49.99,231,1
SO73248,18804,2008-06-18,1,1700.99,1700.99,581,4
SO73248,18804,2008-06-18,1,34.99,34.99,214,4
SO73248,18804,2008-06-18,1,24.49,24.49,467,4
SO73248,18804,2008-06-18,1,49.99,49.99,231,4
SO75080,18805,2008-07-30,1,63.5,63.5,472,1
SO75080,18805,2008-07-30,1,69.99,69.99,476,1
SO72057,18806,2008-06-02,1,1700.99,1700.99,582,1
SO72057,18806,2008-06-02,1,34.99,34.99,214,1
SO72057,18806,2008-06-02,1,49.99,49.99,228,1
SO55110,18807,2007-09-28,1,69.99,69.99,474,4
SO55110,18807,2007-09-28,1,49.99,49.99,228,4
SO73303,18808,2008-06-19,1,2319.99,2319.99,355,4
SO73303,18808,2008-06-19,1,21.98,21.98,485,4
SO73303,18808,2008-06-19,1,4.99,4.99,477,4
SO73303,18808,2008-06-19,1,9.99,9.99,478,4
SO73303,18808,2008-06-19,1,54.99,54.99,487,4
SO55473,18809,2007-10-03,1,69.99,69.99,474,1
SO55473,18809,2007-10-03,1,49.99,49.99,237,1
SO70399,18810,2008-05-12,1,69.99,69.99,475,1
SO70399,18810,2008-05-12,1,63.5,63.5,471,1
SO53152,18811,2007-08-26,1,69.99,69.99,476,6
SO54962,18811,2007-09-25,1,21.98,21.98,485,6
SO54962,18811,2007-09-25,1,8.99,8.99,481,6
SO53687,18812,2007-09-02,1,69.99,69.99,474,6
SO74250,18812,2008-07-03,1,21.98,21.98,485,6
SO74250,18812,2008-07-03,1,34.99,34.99,217,6
SO74250,18812,2008-07-03,1,49.99,49.99,237,6
SO74250,18812,2008-07-03,1,8.99,8.99,225,6
SO74864,18813,2008-07-23,1,69.99,69.99,474,1
SO74864,18813,2008-07-23,1,49.99,49.99,228,1
SO74864,18813,2008-07-23,1,8.99,8.99,225,1
SO61878,18814,2008-01-11,1,69.99,69.99,475,1
SO66720,18815,2008-03-23,1,69.99,69.99,476,1
SO53641,18816,2007-09-01,1,69.99,69.99,474,1
SO53641,18816,2007-09-01,1,53.99,53.99,488,1
SO53641,18816,2007-09-01,1,24.49,24.49,463,1
SO73836,18817,2008-06-26,1,2319.99,2319.99,355,1
SO73836,18817,2008-06-26,1,35.0,35.0,537,1
SO73836,18817,2008-06-26,1,2.29,2.29,480,1
SO73556,18818,2008-06-22,1,2294.99,2294.99,361,4
SO73556,18818,2008-06-22,1,21.98,21.98,485,4
SO73556,18818,2008-06-22,1,2.29,2.29,480,4
SO72401,18819,2008-06-07,1,2294.99,2294.99,363,4
SO72401,18819,2008-06-07,1,4.99,4.99,477,4
SO72401,18819,2008-06-07,1,9.99,9.99,478,4
SO72401,18819,2008-06-07,1,34.99,34.99,217,4
SO61746,18820,2008-01-09,1,8.99,8.99,225,4
SO61746,18820,2008-01-09,1,69.99,69.99,475,4
SO60159,18821,2007-12-16,1,21.98,21.98,485,6
SO70182,18821,2008-05-09,1,69.99,69.99,475,6
SO63966,18822,2008-02-11,1,69.99,69.99,474,1
SO63966,18822,2008-02-11,1,49.99,49.99,231,1
SO59597,18823,2007-12-08,1,69.99,69.99,476,4
SO59597,18823,2007-12-08,1,24.49,24.49,463,4
SO71979,18824,2008-06-01,1,2319.99,2319.99,357,4
SO71979,18824,2008-06-01,1,4.99,4.99,528,4
SO71979,18824,2008-06-01,1,35.0,35.0,537,4
SO71979,18824,2008-06-01,1,34.99,34.99,222,4
SO66043,18825,2008-03-12,1,69.99,69.99,474,4
SO66043,18825,2008-03-12,1,8.99,8.99,482,4
SO54337,18826,2007-09-14,1,69.99,69.99,474,6
SO70984,18826,2008-05-20,1,21.98,21.98,485,6
SO70984,18826,2008-05-20,1,4.99,4.99,477,6
SO70984,18826,2008-05-20,1,9.99,9.99,478,6
SO70984,18826,2008-05-20,1,34.99,34.99,222,6
SO70984,18826,2008-05-20,1,24.49,24.49,467,6
SO74063,18827,2008-06-29,1,2294.99,2294.99,363,1
SO74063,18827,2008-06-29,1,34.99,34.99,214,1
SO66391,18828,2008-03-18,1,69.99,69.99,476,1
SO66391,18828,2008-03-18,1,49.99,49.99,228,1
SO72239,18829,2008-06-05,1,2319.99,2319.99,353,1
SO72239,18829,2008-06-05,1,34.99,34.99,217,1
SO70963,18830,2008-05-20,1,69.99,69.99,475,4
SO70963,18830,2008-05-20,1,49.99,49.99,234,4
SO73990,18831,2008-06-28,1,2319.99,2319.99,355,4
SO73990,18831,2008-06-28,1,35.0,35.0,537,4
SO73990,18831,2008-06-28,1,4.99,4.99,528,4
SO73990,18831,2008-06-28,1,34.99,34.99,217,4
SO73990,18831,2008-06-28,1,24.49,24.49,463,4
SO72905,18832,2008-06-14,1,2294.99,2294.99,359,4
SO72905,18832,2008-06-14,1,4.99,4.99,528,4
SO72905,18832,2008-06-14,1,35.0,35.0,537,4
SO72671,18833,2008-06-11,1,69.99,69.99,474,4
SO72671,18833,2008-06-11,1,8.99,8.99,225,4
SO74117,18834,2008-06-30,1,69.99,69.99,474,1
SO74117,18834,2008-06-30,1,49.99,49.99,237,1
SO51945,18835,2007-08-02,1,69.99,69.99,476,4
SO51945,18835,2007-08-02,1,8.99,8.99,481,4
SO55112,18836,2007-09-28,1,69.99,69.99,475,1
SO55112,18836,2007-09-28,1,8.99,8.99,225,1
SO55112,18836,2007-09-28,1,49.99,49.99,234,1
SO59524,18837,2007-12-07,1,69.99,69.99,475,4
SO59524,18837,2007-12-07,1,24.49,24.49,467,4
SO73304,18838,2008-06-19,1,2319.99,2319.99,353,4
SO73304,18838,2008-06-19,1,21.98,21.98,485,4
SO73304,18838,2008-06-19,1,34.99,34.99,222,4
SO70506,18839,2008-05-13,1,2319.99,2319.99,357,6
SO70506,18839,2008-05-13,1,9.99,9.99,478,6
SO70506,18839,2008-05-13,1,54.99,54.99,487,6
SO71980,18840,2008-06-01,1,2294.99,2294.99,361,1
SO57367,18841,2007-11-03,1,1120.49,1120.49,388,6
SO57367,18841,2007-11-03,1,24.99,24.99,539,6
SO57786,18842,2007-11-11,1,1120.49,1120.49,382,6
SO57786,18842,2007-11-11,1,34.99,34.99,217,6
SO71167,18843,2008-05-23,1,69.99,69.99,476,1
SO60590,18844,2007-12-23,1,69.99,69.99,475,1
SO60590,18844,2007-12-23,1,53.99,53.99,488,1
SO56622,18845,2007-10-24,1,69.99,69.99,475,1
SO74318,18846,2008-07-06,1,69.99,69.99,475,1
SO74318,18846,2008-07-06,1,8.99,8.99,225,1
SO74318,18846,2008-07-06,1,53.99,53.99,491,1
SO64555,18847,2008-02-20,1,69.99,69.99,476,1
SO73003,18848,2008-06-15,1,2294.99,2294.99,359,4
SO73003,18848,2008-06-15,1,4.99,4.99,528,4
SO73003,18848,2008-06-15,1,35.0,35.0,537,4
SO73003,18848,2008-06-15,1,2.29,2.29,480,4
SO73003,18848,2008-06-15,1,159.0,159.0,486,4
SO72240,18849,2008-06-05,1,2294.99,2294.99,363,1
SO72240,18849,2008-06-05,1,21.98,21.98,485,1
SO72240,18849,2008-06-05,1,49.99,49.99,231,1
SO72399,18850,2008-06-07,1,2294.99,2294.99,361,4
SO72399,18850,2008-06-07,1,21.98,21.98,485,4
SO72399,18850,2008-06-07,1,34.99,34.99,214,4
SO72399,18850,2008-06-07,1,24.49,24.49,465,4
SO72879,18851,2008-06-14,1,69.99,69.99,476,4
SO63845,18852,2008-02-09,1,69.99,69.99,476,6
SO63845,18852,2008-02-09,1,53.99,53.99,491,6
SO65925,18852,2008-03-10,1,21.98,21.98,485,6
SO65925,18852,2008-03-10,1,2.29,2.29,480,6
SO65925,18852,2008-03-10,1,120.0,120.0,483,6
SO56815,18853,2007-10-28,1,69.99,69.99,475,1
SO73489,18854,2008-06-21,1,1700.99,1700.99,583,1
SO73489,18854,2008-06-21,1,53.99,53.99,489,1
SO58285,18855,2007-11-20,1,1120.49,1120.49,386,6
